step,timestamp,event_type,entity_id,details
2,2025-10-10T01:49:17.812846,patron_state_change,P001,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812862,patron_state_change,P002,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812865,patron_state_change,P010,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812867,patron_state_change,P012,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
2,2025-10-10T01:49:17.812869,patron_state_change,P013,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812871,patron_state_change,P014,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812872,patron_state_change,P018,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [1, 2]}"
2,2025-10-10T01:49:17.812875,patron_state_change,P027,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812877,patron_state_change,P035,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [1, 2]}"
2,2025-10-10T01:49:17.812879,patron_state_change,P037,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [1, 2]}"
2,2025-10-10T01:49:17.812881,patron_state_change,P041,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [1, 2]}"
2,2025-10-10T01:49:17.812883,patron_state_change,P044,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
2,2025-10-10T01:49:17.812884,patron_state_change,P046,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812886,patron_state_change,P053,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812888,patron_state_change,P054,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
2,2025-10-10T01:49:17.812889,patron_state_change,P057,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [1, 2]}"
3,2025-10-10T01:49:18.021599,patron_state_change,P001,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""family"", ""position"": [23, 1]}"
3,2025-10-10T01:49:18.021612,patron_state_change,P002,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
3,2025-10-10T01:49:18.021614,patron_state_change,P003,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [23, 1]}"
3,2025-10-10T01:49:18.021616,patron_state_change,P004,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""adventurer"", ""position"": [23, 1]}"
3,2025-10-10T01:49:18.021618,patron_state_change,P005,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""family"", ""position"": [1, 2]}"
3,2025-10-10T01:49:18.021620,patron_state_change,P010,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""impatient"", ""position"": [23, 1]}"
3,2025-10-10T01:49:18.021622,patron_state_change,P012,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""adventurer"", ""position"": [1, 2]}"
3,2025-10-10T01:49:18.021623,patron_state_change,P013,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""family"", ""position"": [23, 1]}"
3,2025-10-10T01:49:18.021625,patron_state_change,P015,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [23, 1]}"
3,2025-10-10T01:49:18.021627,patron_state_change,P018,"{""from_state"": ""roaming"", ""to_state"": ""queueing"", ""patron_type"": ""impatient"", ""position"": [1, 2]}"
3,2025-10-10T01:49:18.021628,patron_state_change,P019,"{""from_state"": ""spawning"", ""to_state"": ""roaming"", ""patron_type"": ""explorer"", ""position"": [23, 1]}"
